시도,시군구,계약종별,년도,월,전력 사용량 예측
대전광역시,중구,주택용,2016,12,26532656.19
대전광역시,중구,산업용,2016,12,3049117.66
대전광역시,중구,농사용,2016,12,182877.11
대전광역시,중구,가로등,2016,12,1052511.19
대전광역시,서구,일반용,2016,12,87762400.64
대전광역시,대덕구,주택용,2016,12,19858615.47
대전광역시,대덕구,교육용,2016,12,3035830.93
대전광역시,대덕구,가로등,2016,12,1039667.45
대전광역시,대덕구,심 야,2016,12,4543289.44
대전광역시,유성구,가로등,2016,12,2358644.38
대전광역시,유성구,심 야,2016,12,6213752.98
울산광역시,북구,주택용,2016,1,20319009.57
울산광역시,북구,가로등,2016,1,1307656.57
울산광역시,동구,교육용,2016,1,2806812.84
울산광역시,동구,가로등,2016,1,708548.85
울산광역시,동구,심 야,2016,1,2634689.18
울산광역시,중구,교육용,2016,1,3664832.49
울산광역시,중구,산업용,2016,1,2433847.38
울산광역시,중구,농사용,2016,1,218787.1
울산광역시,남구,일반용,2016,1,72650987.33
울산광역시,북구,일반용,2016,2,25281616.3
울산광역시,북구,농사용,2016,2,1399546.19
울산광역시,동구,주택용,2016,2,19688446.25
울산광역시,동구,산업용,2016,2,102673738.66
울산광역시,동구,심 야,2016,2,2919227.47
울산광역시,중구,주택용,2016,2,26557614.46
울산광역시,중구,일반용,2016,2,28713311.33
울산광역시,남구,주택용,2016,2,40533911.3
울산광역시,남구,농사용,2016,2,58828.39
울산광역시,울주군,주택용,2016,2,25269988.75
울산광역시,울주군,일반용,2016,2,36485795.61
울산광역시,울주군,교육용,2016,2,5128530.15
울산광역시,북구,주택용,2016,3,18923919.77
울산광역시,북구,가로등,2016,3,1220175.22
울산광역시,북구,심 야,2016,3,1931211.8
울산광역시,동구,주택용,2016,3,17893590.16
울산광역시,동구,일반용,2016,3,18498188.92
울산광역시,동구,산업용,2016,3,100721919.45
울산광역시,중구,일반용,2016,3,24486423.62
울산광역시,중구,산업용,2016,3,2134821.68
울산광역시,남구,일반용,2016,3,57832355.7
울산광역시,남구,교육용,2016,3,3683380.64
울산광역시,남구,산업용,2016,3,1181322477.26
울산광역시,남구,농사용,2016,3,47938.08
울산광역시,남구,심 야,2016,3,2644286.57
울산광역시,울주군,교육용,2016,3,5714737.24
울산광역시,울주군,심 야,2016,3,5214114.35
울산광역시,북구,가로등,2016,4,1061449.93
울산광역시,동구,일반용,2016,4,17748054.04
울산광역시,동구,산업용,2016,4,100626851.19
울산광역시,동구,농사용,2016,4,128796.29
울산광역시,중구,주택용,2016,4,25351566.66
울산광역시,중구,일반용,2016,4,25075585.39
울산광역시,중구,산업용,2016,4,2194723.48
울산광역시,남구,주택용,2016,4,36838664.41
울산광역시,울주군,교육용,2016,4,5522973.09
울산광역시,울주군,산업용,2016,4,867009594.95
울산광역시,동구,주택용,2016,5,17412910.39
울산광역시,동구,일반용,2016,5,17603704.15
울산광역시,동구,가로등,2016,5,584509.91
울산광역시,동구,심 야,2016,5,688153.48
울산광역시,중구,일반용,2016,5,23738933.2
울산광역시,중구,교육용,2016,5,1279293.81
울산광역시,중구,농사용,2016,5,147623.52
울산광역시,중구,가로등,2016,5,1050098.01
울산광역시,남구,농사용,2016,5,46049.91
울산광역시,남구,가로등,2016,5,1027059.26
울산광역시,울주군,일반용,2016,5,33188178.64
울산광역시,울주군,농사용,2016,5,4580122.54
울산광역시,울주군,심 야,2016,5,3424113.47
울산광역시,북구,주택용,2016,6,21027974.77
울산광역시,북구,가로등,2016,6,940607.06
울산광역시,북구,심 야,2016,6,727996.89
울산광역시,동구,교육용,2016,6,1416996.28
울산광역시,중구,교육용,2016,6,1245999.84
울산광역시,남구,주택용,2016,6,37820255.54
울산광역시,남구,산업용,2016,6,1265090237.43
울산광역시,남구,농사용,2016,6,44313.57
울산광역시,북구,교육용,2016,7,1476372.0
울산광역시,북구,가로등,2016,7,999565.92
울산광역시,동구,산업용,2016,7,100004903.17
울산광역시,중구,주택용,2016,7,27848919.51
울산광역시,중구,교육용,2016,7,1366330.97
울산광역시,중구,농사용,2016,7,156749.26
울산광역시,남구,일반용,2016,7,68542995.11
울산광역시,남구,농사용,2016,7,43722.76
울산광역시,울주군,산업용,2016,7,867126736.65
울산광역시,울주군,농사용,2016,7,5233232.59
울산광역시,울주군,가로등,2016,7,1576872.84
울산광역시,북구,일반용,2016,8,27657668.08
울산광역시,동구,주택용,2016,8,19897892.56
울산광역시,동구,일반용,2016,8,22678807.78
울산광역시,중구,일반용,2016,8,32787299.74
울산광역시,중구,산업용,2016,8,2404704.26
울산광역시,남구,산업용,2016,8,1340773049.27
울산광역시,남구,심 야,2016,8,1331461.83
울산광역시,울주군,교육용,2016,8,6252299.41
울산광역시,울주군,가로등,2016,8,1594845.91
울산광역시,울주군,심 야,2016,8,1497105.88
울산광역시,북구,농사용,2016,9,822336.46
울산광역시,동구,일반용,2016,9,19529947.79
울산광역시,동구,교육용,2016,9,1473174.07
울산광역시,중구,일반용,2016,9,28506676.93
울산광역시,중구,농사용,2016,9,191904.52
울산광역시,중구,가로등,2016,9,988274.92
울산광역시,남구,일반용,2016,9,70039759.51
울산광역시,울주군,주택용,2016,9,24142389.11
울산광역시,울주군,산업용,2016,9,886479322.08
울산광역시,울주군,가로등,2016,9,1600934.21
울산광역시,북구,일반용,2016,10,25649579.98
울산광역시,북구,농사용,2016,10,799245.36
울산광역시,북구,심 야,2016,10,590413.26
울산광역시,동구,주택용,2016,10,20419777.0
울산광역시,동구,산업용,2016,10,100497034.91
울산광역시,동구,가로등,2016,10,621231.27
울산광역시,중구,산업용,2016,10,2232909.53
울산광역시,중구,가로등,2016,10,1075429.52
울산광역시,남구,주택용,2016,10,42351961.07
울산광역시,남구,일반용,2016,10,68042333.5
울산광역시,남구,산업용,2016,10,1213152534.72
울산광역시,울주군,농사용,2016,10,6283977.64
울산광역시,울주군,심 야,2016,10,1891759.54
울산광역시,북구,산업용,2016,11,151617651.52
울산광역시,동구,교육용,2016,11,1365276.31
울산광역시,동구,산업용,2016,11,101457641.76
울산광역시,동구,가로등,2016,11,697428.61
울산광역시,동구,심 야,2016,11,477207.19
울산광역시,중구,교육용,2016,11,1178707.78
울산광역시,중구,가로등,2016,11,1241333.14
울산광역시,중구,심 야,2016,11,852935.88
울산광역시,남구,산업용,2016,11,1167261117.1
울산광역시,남구,가로등,2016,11,1192384.19
울산광역시,남구,심 야,2016,11,1289674.04
울산광역시,울주군,농사용,2016,11,5390045.91
울산광역시,울주군,심 야,2016,11,2758139.35
울산광역시,북구,산업용,2016,12,153421965.64
울산광역시,북구,농사용,2016,12,880128.78
울산광역시,북구,가로등,2016,12,1287688.84
울산광역시,동구,농사용,2016,12,107228.44
울산광역시,중구,주택용,2016,12,25455405.71
울산광역시,중구,교육용,2016,12,1447790.12
울산광역시,남구,일반용,2016,12,61740626.29
울산광역시,울주군,교육용,2016,12,5741020.19
울산광역시,울주군,심 야,2016,12,3681122.39
서울특별시,중구,산업용,2017,1,23033931.95
서울특별시,용산구,주택용,2017,1,36100788.73
서울특별시,용산구,일반용,2017,1,72699369.71
서울특별시,용산구,교육용,2017,1,5524857.36
서울특별시,용산구,농사용,2017,1,1159.57
서울특별시,용산구,가로등,2017,1,1507182.74
서울특별시,성동구,산업용,2017,1,60104488.56
서울특별시,성동구,심 야,2017,1,768454.15
서울특별시,동대문구,주택용,2017,1,44801796.1
서울특별시,동대문구,가로등,2017,1,1045284.33
서울특별시,동대문구,심 야,2017,1,999874.94
서울특별시,성북구,가로등,2017,1,1416526.5
서울특별시,도봉구,교육용,2017,1,3704784.53
서울특별시,은평구,일반용,2017,1,50368852.04
서울특별시,은평구,산업용,2017,1,14264107.36
서울특별시,은평구,가로등,2017,1,1048512.53
서울특별시,서대문구,교육용,2017,1,17282127.46
서울특별시,서대문구,심 야,2017,1,1039940.22
서울특별시,마포구,일반용,2017,1,119690185.83
서울특별시,마포구,교육용,2017,1,6741169.31
서울특별시,마포구,농사용,2017,1,11130.6
서울특별시,강서구,주택용,2017,1,68421258.08
서울특별시,강서구,농사용,2017,1,373379.57
서울특별시,강서구,심 야,2017,1,1068260.32
서울특별시,구로구,주택용,2017,1,51733583.19
서울특별시,구로구,교육용,2017,1,4396120.46
서울특별시,구로구,산업용,2017,1,36538178.78
서울특별시,구로구,농사용,2017,1,24040.49
서울특별시,영등포구,일반용,2017,1,156071234.39
서울특별시,관악구,주택용,2017,1,57715773.2
서울특별시,관악구,일반용,2017,1,69916982.3
서울특별시,관악구,교육용,2017,1,20965249.57
서울특별시,관악구,산업용,2017,1,3914201.91
서울특별시,관악구,가로등,2017,1,1062809.84
서울특별시,강남구,주택용,2017,1,73892381.87
서울특별시,강남구,일반용,2017,1,329825820.62
서울특별시,강남구,교육용,2017,1,4767379.38
서울특별시,강남구,산업용,2017,1,28777170.94
서울특별시,강남구,심 야,2017,1,1915516.81
서울특별시,강동구,일반용,2017,1,69217813.37
서울특별시,강동구,산업용,2017,1,14616681.7
서울특별시,강동구,가로등,2017,1,1255118.12
서울특별시,강동구,심 야,2017,1,961790.43
서울특별시,송파구,일반용,2017,1,135580192.24
서울특별시,송파구,교육용,2017,1,6967424.15
서울특별시,송파구,심 야,2017,1,1393698.56
서울특별시,중랑구,산업용,2017,1,7186978.28
서울특별시,중랑구,가로등,2017,1,1194089.49
서울특별시,서초구,주택용,2017,1,58865570.21
서울특별시,서초구,농사용,2017,1,387294.09
서울특별시,양천구,일반용,2017,1,74600980.51
서울특별시,양천구,교육용,2017,1,3773434.7
서울특별시,양천구,농사용,2017,1,12972.56
서울특별시,광진구,가로등,2017,1,1049970.23
서울특별시,강북구,교육용,2017,1,3083658.0
서울특별시,강북구,산업용,2017,1,5098025.37
서울특별시,강북구,가로등,2017,1,765962.0
서울특별시,강북구,심 야,2017,1,1196920.77
서울특별시,종로구,농사용,2017,2,6219.52
서울특별시,중구,교육용,2017,2,4615433.21
서울특별시,중구,가로등,2017,2,1297648.48
서울특별시,중구,심 야,2017,2,939386.58
서울특별시,용산구,교육용,2017,2,5502825.82
서울특별시,용산구,농사용,2017,2,1921.04
서울특별시,용산구,가로등,2017,2,1444092.36
서울특별시,성동구,교육용,2017,2,7040335.87
서울특별시,성동구,가로등,2017,2,1143065.74
서울특별시,성동구,심 야,2017,2,706620.81
서울특별시,동대문구,주택용,2017,2,45064459.19
서울특별시,동대문구,교육용,2017,2,7870991.44
서울특별시,동대문구,농사용,2017,2,5058.39
서울특별시,성북구,일반용,2017,2,50114806.09
서울특별시,성북구,교육용,2017,2,15891578.36
서울특별시,성북구,산업용,2017,2,8720224.75
서울특별시,성북구,심 야,2017,2,2550900.44
서울특별시,도봉구,주택용,2017,2,39128209.75
서울특별시,도봉구,농사용,2017,2,23262.41
서울특별시,도봉구,가로등,2017,2,733831.25
서울특별시,도봉구,심 야,2017,2,896733.11
서울특별시,은평구,주택용,2017,2,54570579.16
서울특별시,은평구,가로등,2017,2,953284.79
서울특별시,서대문구,주택용,2017,2,37119278.39
서울특별시,서대문구,교육용,2017,2,15771433.51
서울특별시,서대문구,산업용,2017,2,3058085.61
서울특별시,마포구,심 야,2017,2,1161956.16
서울특별시,강서구,교육용,2017,2,4518322.44
서울특별시,강서구,산업용,2017,2,22565966.88
서울특별시,구로구,일반용,2017,2,80317044.92
서울특별시,구로구,교육용,2017,2,3771114.07
서울특별시,구로구,농사용,2017,2,23215.69
서울특별시,영등포구,산업용,2017,2,21056851.7
서울특별시,영등포구,심 야,2017,2,1730009.35
서울특별시,동작구,심 야,2017,2,1027430.61
서울특별시,관악구,일반용,2017,2,68741969.72
서울특별시,관악구,교육용,2017,2,20194054.66
서울특별시,강남구,일반용,2017,2,321367139.7
서울특별시,강남구,산업용,2017,2,27938426.02
서울특별시,강남구,농사용,2017,2,169521.38
서울특별시,송파구,일반용,2017,2,133604863.92
서울특별시,송파구,교육용,2017,2,6206491.78
서울특별시,중랑구,산업용,2017,2,6885286.82
서울특별시,중랑구,농사용,2017,2,23808.83
서울특별시,중랑구,가로등,2017,2,1093187.05
서울특별시,서초구,산업용,2017,2,45543115.99
서울특별시,서초구,농사용,2017,2,390466.42
서울특별시,서초구,심 야,2017,2,1035598.22
서울특별시,양천구,주택용,2017,2,54606155.59
서울특별시,양천구,교육용,2017,2,3869492.25
서울특별시,양천구,농사용,2017,2,11285.73
서울특별시,양천구,가로등,2017,2,1489214.45
서울특별시,광진구,일반용,2017,2,58366088.66
서울특별시,광진구,교육용,2017,2,7579881.87
서울특별시,광진구,농사용,2017,2,21658.61
서울특별시,강북구,교육용,2017,2,2867559.28
서울특별시,금천구,농사용,2017,2,26656.16
서울특별시,종로구,일반용,2017,3,97820296.46
서울특별시,종로구,교육용,2017,3,7470790.08
서울특별시,종로구,산업용,2017,3,6593199.77
서울특별시,종로구,농사용,2017,3,3910.97
서울특별시,종로구,가로등,2017,3,872958.93
서울특별시,중구,심 야,2017,3,939168.99
서울특별시,용산구,가로등,2017,3,1214498.05
서울특별시,성동구,주택용,2017,3,33544215.46
서울특별시,성동구,가로등,2017,3,1049078.92
서울특별시,성동구,심 야,2017,3,597963.98
서울특별시,동대문구,주택용,2017,3,39165327.15
서울특별시,동대문구,일반용,2017,3,47523287.68
서울특별시,동대문구,가로등,2017,3,937378.77
서울특별시,성북구,주택용,2017,3,47175315.83
서울특별시,성북구,일반용,2017,3,42730034.49
서울특별시,성북구,산업용,2017,3,8471142.63
서울특별시,도봉구,산업용,2017,3,5832808.3
서울특별시,도봉구,가로등,2017,3,672265.33
서울특별시,은평구,주택용,2017,3,52018132.49
서울특별시,은평구,일반용,2017,3,39302442.62
서울특별시,마포구,심 야,2017,3,911214.84
서울특별시,강서구,농사용,2017,3,390903.98
서울특별시,강서구,심 야,2017,3,880408.18
서울특별시,구로구,주택용,2017,3,45389368.4
서울특별시,구로구,일반용,2017,3,67600436.21
서울특별시,영등포구,주택용,2017,3,44215548.69
서울특별시,영등포구,농사용,2017,3,5230.57
서울특별시,영등포구,심 야,2017,3,1713068.6
서울특별시,동작구,교육용,2017,3,6436901.9
서울특별시,동작구,가로등,2017,3,892413.68
서울특별시,관악구,일반용,2017,3,57995969.25
서울특별시,관악구,가로등,2017,3,934279.3
서울특별시,관악구,심 야,2017,3,1162677.69
서울특별시,강남구,가로등,2017,3,2077791.72
서울특별시,송파구,심 야,2017,3,1214747.2
서울특별시,중랑구,교육용,2017,3,2447502.61
서울특별시,중랑구,심 야,2017,3,733839.92
서울특별시,노원구,일반용,2017,3,47522597.57
서울특별시,노원구,교육용,2017,3,8811576.6
서울특별시,노원구,농사용,2017,3,26746.82
서울특별시,노원구,가로등,2017,3,1268517.07
서울특별시,노원구,심 야,2017,3,765115.5
서울특별시,서초구,주택용,2017,3,52405742.51
서울특별시,서초구,일반용,2017,3,163575981.78
서울특별시,서초구,농사용,2017,3,341914.97
서울특별시,서초구,가로등,2017,3,2117037.98
서울특별시,양천구,주택용,2017,3,49771371.6
서울특별시,양천구,일반용,2017,3,72010644.78
서울특별시,양천구,심 야,2017,3,499710.1
서울특별시,광진구,주택용,2017,3,36613233.67
서울특별시,광진구,농사용,2017,3,20082.13
서울특별시,광진구,심 야,2017,3,922281.98
서울특별시,강북구,일반용,2017,3,32681638.6
서울특별시,강북구,교육용,2017,3,2261075.9
서울특별시,강북구,가로등,2017,3,549659.52
서울특별시,금천구,주택용,2017,3,23538261.1
서울특별시,금천구,가로등,2017,3,733106.25
서울특별시,금천구,심 야,2017,3,533886.31
서울특별시,종로구,교육용,2017,4,5592989.18
서울특별시,종로구,산업용,2017,4,6602325.98
서울특별시,용산구,산업용,2017,4,8768621.35
서울특별시,용산구,농사용,2017,4,372.76
서울특별시,용산구,심 야,2017,4,931657.42
서울특별시,성동구,주택용,2017,4,33216024.14
서울특별시,성동구,농사용,2017,4,65.8
서울특별시,성동구,가로등,2017,4,967006.35
서울특별시,동대문구,주택용,2017,4,39295629.77
서울특별시,동대문구,일반용,2017,4,45323896.35
서울특별시,동대문구,교육용,2017,4,5973690.96
서울특별시,성북구,교육용,2017,4,10060691.02
서울특별시,성북구,산업용,2017,4,8714392.57
서울특별시,성북구,농사용,2017,4,10306.55
서울특별시,성북구,가로등,2017,4,1158777.86
서울특별시,도봉구,주택용,2017,4,33166284.85
서울특별시,은평구,교육용,2017,4,2720721.63
서울특별시,은평구,산업용,2017,4,13585468.12
서울특별시,은평구,가로등,2017,4,773212.77
서울특별시,서대문구,일반용,2017,4,41526086.29
서울특별시,서대문구,산업용,2017,4,2754331.22
서울특별시,서대문구,가로등,2017,4,730361.57
서울특별시,마포구,교육용,2017,4,4699890.1
서울특별시,강서구,일반용,2017,4,85129738.74
서울특별시,강서구,가로등,2017,4,1393314.94
서울특별시,강서구,심 야,2017,4,796635.22
서울특별시,구로구,교육용,2017,4,2616656.83
서울특별시,동작구,교육용,2017,4,5235775.41
서울특별시,동작구,농사용,2017,4,3208.63
서울특별시,관악구,심 야,2017,4,886714.6
서울특별시,강남구,주택용,2017,4,67410051.63
서울특별시,강남구,일반용,2017,4,238727131.6
서울특별시,강남구,가로등,2017,4,1887606.34
서울특별시,강남구,심 야,2017,4,1919901.12
서울특별시,강동구,주택용,2017,4,42633835.19
서울특별시,강동구,심 야,2017,4,516284.41
서울특별시,송파구,주택용,2017,4,67144191.25
서울특별시,중랑구,산업용,2017,4,5851477.72
서울특별시,중랑구,농사용,2017,4,22377.41
서울특별시,중랑구,심 야,2017,4,1177928.35
서울특별시,노원구,일반용,2017,4,44240021.42
서울특별시,노원구,교육용,2017,4,7187861.88
서울특별시,노원구,농사용,2017,4,27957.72
서울특별시,서초구,주택용,2017,4,51981936.12
서울특별시,서초구,심 야,2017,4,789094.7
서울특별시,양천구,일반용,2017,4,69092486.5
서울특별시,양천구,심 야,2017,4,835781.13
서울특별시,광진구,심 야,2017,4,747625.52
서울특별시,강북구,농사용,2017,4,8099.02
서울특별시,강북구,가로등,2017,4,536529.29
서울특별시,금천구,주택용,2017,4,23143713.55
서울특별시,금천구,일반용,2017,4,71043430.8
서울특별시,금천구,교육용,2017,4,1101879.55
서울특별시,금천구,농사용,2017,4,15986.38
서울특별시,종로구,주택용,2017,5,20043215.52
서울특별시,종로구,농사용,2017,5,3265.47
서울특별시,중구,산업용,2017,5,19248975.96
서울특별시,용산구,산업용,2017,5,8337957.88
서울특별시,성동구,일반용,2017,5,51217256.8
서울특별시,성동구,교육용,2017,5,5660592.45
서울특별시,성동구,심 야,2017,5,924624.99
서울특별시,동대문구,주택용,2017,5,37607808.04
서울특별시,성북구,가로등,2017,5,1167400.11
서울특별시,성북구,심 야,2017,5,1441174.61
서울특별시,도봉구,산업용,2017,5,5949161.75
서울특별시,도봉구,가로등,2017,5,574137.87
서울특별시,도봉구,심 야,2017,5,504992.1
서울특별시,은평구,주택용,2017,5,48408878.65
서울특별시,은평구,일반용,2017,5,38738456.62
서울특별시,은평구,교육용,2017,5,2234953.49
서울특별시,서대문구,일반용,2017,5,41989190.15
서울특별시,마포구,일반용,2017,5,91039667.19
서울특별시,마포구,교육용,2017,5,4429478.0
서울특별시,마포구,심 야,2017,5,1096979.82
서울특별시,강서구,일반용,2017,5,86011163.7
서울특별시,강서구,농사용,2017,5,456645.32
서울특별시,강서구,심 야,2017,5,779013.7
서울특별시,영등포구,가로등,2017,5,1443022.9
서울특별시,동작구,교육용,2017,5,5254133.73
서울특별시,동작구,산업용,2017,5,4693799.83
서울특별시,동작구,농사용,2017,5,3611.68
서울특별시,관악구,교육용,2017,5,14753857.79
서울특별시,관악구,농사용,2017,5,10988.25
서울특별시,강남구,주택용,2017,5,67089498.67
서울특별시,강남구,심 야,2017,5,3694164.09
서울특별시,노원구,주택용,2017,5,53016199.21
서울특별시,노원구,교육용,2017,5,7480559.38
서울특별시,노원구,농사용,2017,5,24599.85
서울특별시,서초구,농사용,2017,5,278391.9
서울특별시,양천구,주택용,2017,5,49709978.68
서울특별시,양천구,교육용,2017,5,1868069.07
서울특별시,양천구,산업용,2017,5,3930455.83
서울특별시,양천구,농사용,2017,5,8570.48
서울특별시,양천구,심 야,2017,5,1323749.7
서울특별시,광진구,교육용,2017,5,5714485.42
서울특별시,광진구,심 야,2017,5,1505849.53
서울특별시,강북구,산업용,2017,5,4212162.5
서울특별시,강북구,심 야,2017,5,583404.15
서울특별시,금천구,일반용,2017,5,70912022.52
서울특별시,금천구,심 야,2017,5,863135.27
서울특별시,종로구,주택용,2017,6,22147456.39
서울특별시,종로구,농사용,2017,6,2823.11
서울특별시,중구,심 야,2017,6,5850599.42
서울특별시,용산구,농사용,2017,6,260.65
서울특별시,용산구,심 야,2017,6,1135972.84
서울특별시,성동구,주택용,2017,6,35244524.3
서울특별시,성동구,산업용,2017,6,60311751.37
서울특별시,동대문구,교육용,2017,6,6465084.71
서울특별시,동대문구,산업용,2017,6,13237804.22
서울특별시,동대문구,가로등,2017,6,758025.35
서울특별시,성북구,주택용,2017,6,47104961.04
서울특별시,성북구,교육용,2017,6,13348678.28
서울특별시,성북구,산업용,2017,6,8549686.81
서울특별시,도봉구,교육용,2017,6,2030751.66
서울특별시,도봉구,심 야,2017,6,361860.55
서울특별시,은평구,주택용,2017,6,51833933.4
서울특별시,은평구,교육용,2017,6,2349356.01
서울특별시,마포구,주택용,2017,6,45375082.71
서울특별시,마포구,가로등,2017,6,1145650.5
서울특별시,강서구,가로등,2017,6,1279841.53
서울특별시,구로구,교육용,2017,6,2235816.95
서울특별시,구로구,심 야,2017,6,1974233.94
서울특별시,영등포구,교육용,2017,6,1582520.02
서울특별시,영등포구,산업용,2017,6,19283550.56
서울특별시,영등포구,농사용,2017,6,3983.86
서울특별시,영등포구,심 야,2017,6,7850018.16
서울특별시,동작구,교육용,2017,6,6043801.95
서울특별시,동작구,산업용,2017,6,4819937.44
서울특별시,관악구,주택용,2017,6,53410026.61
서울특별시,관악구,교육용,2017,6,14608685.11
서울특별시,강동구,주택용,2017,6,43046154.18
서울특별시,강동구,교육용,2017,6,2000320.62
서울특별시,송파구,주택용,2017,6,69309036.58
서울특별시,송파구,교육용,2017,6,3953601.71
서울특별시,송파구,산업용,2017,6,15900118.0
서울특별시,송파구,농사용,2017,6,226854.65
서울특별시,노원구,산업용,2017,6,5978685.6
서울특별시,서초구,산업용,2017,6,44178945.42
서울특별시,양천구,주택용,2017,6,51921725.03
서울특별시,양천구,교육용,2017,6,1858332.34
서울특별시,광진구,주택용,2017,6,37639435.4
서울특별시,광진구,교육용,2017,6,6767456.3
서울특별시,강북구,주택용,2017,6,31726210.11
서울특별시,강북구,가로등,2017,6,502527.8
서울특별시,금천구,심 야,2017,6,1086764.3
서울특별시,종로구,주택용,2017,7,27842735.03
서울특별시,종로구,산업용,2017,7,6500097.47
서울특별시,종로구,심 야,2017,7,5957627.43
서울특별시,중구,산업용,2017,7,21198144.09
서울특별시,중구,심 야,2017,7,8650189.36
서울특별시,용산구,일반용,2017,7,77332460.22
서울특별시,용산구,산업용,2017,7,9534902.2
서울특별시,용산구,농사용,2017,7,479.43
서울특별시,용산구,심 야,2017,7,1978694.08
서울특별시,성동구,교육용,2017,7,6940275.94
서울특별시,성동구,산업용,2017,7,70656876.16
서울특별시,성동구,가로등,2017,7,881184.61
서울특별시,성동구,심 야,2017,7,594488.47
서울특별시,동대문구,일반용,2017,7,57942043.0
서울특별시,동대문구,가로등,2017,7,711465.26
서울특별시,성북구,교육용,2017,7,14279507.26
서울특별시,도봉구,농사용,2017,7,22234.45
서울특별시,은평구,일반용,2017,7,48805031.3
서울특별시,은평구,농사용,2017,7,10306.7
서울특별시,은평구,가로등,2017,7,679977.58
서울특별시,은평구,심 야,2017,7,887432.37
서울특별시,서대문구,농사용,2017,7,2240.37
서울특별시,마포구,산업용,2017,7,18325294.65
서울특별시,마포구,가로등,2017,7,1036391.35
서울특별시,강서구,산업용,2017,7,22878977.86
서울특별시,구로구,일반용,2017,7,80923420.16
서울특별시,구로구,심 야,2017,7,2269089.53
서울특별시,영등포구,산업용,2017,7,21158289.02
서울특별시,영등포구,농사용,2017,7,3595.5
서울특별시,동작구,주택용,2017,7,47759397.39
서울특별시,강남구,주택용,2017,7,93287457.17
서울특별시,강남구,일반용,2017,7,318019400.1
서울특별시,강남구,산업용,2017,7,20044015.92
서울특별시,강남구,가로등,2017,7,1758583.99
서울특별시,송파구,산업용,2017,7,16899762.15
서울특별시,중랑구,주택용,2017,7,46603196.92
서울특별시,중랑구,교육용,2017,7,1963024.38
서울특별시,중랑구,농사용,2017,7,26580.8
서울특별시,노원구,일반용,2017,7,54986294.8
서울특별시,노원구,교육용,2017,7,8944357.22
서울특별시,노원구,농사용,2017,7,25561.6
서울특별시,노원구,심 야,2017,7,687832.43
서울특별시,서초구,주택용,2017,7,55426530.3
서울특별시,서초구,농사용,2017,7,236270.68
서울특별시,서초구,가로등,2017,7,1851802.6
서울특별시,양천구,교육용,2017,7,2506616.21
서울특별시,양천구,농사용,2017,7,7780.61
서울특별시,양천구,심 야,2017,7,2314752.02
서울특별시,광진구,일반용,2017,7,61829608.95
서울특별시,광진구,산업용,2017,7,36838280.14
서울특별시,광진구,농사용,2017,7,11786.97
서울특별시,광진구,가로등,2017,7,815318.73
서울특별시,광진구,심 야,2017,7,3156504.62
서울특별시,강북구,교육용,2017,7,2036153.72
서울특별시,금천구,일반용,2017,7,95974529.49
서울특별시,금천구,농사용,2017,7,16240.25
서울특별시,금천구,가로등,2017,7,648190.03
서울특별시,금천구,심 야,2017,7,1180691.95
서울특별시,종로구,주택용,2017,8,26664508.55
서울특별시,종로구,농사용,2017,8,2595.68
서울특별시,종로구,가로등,2017,8,743900.12
서울특별시,종로구,심 야,2017,8,6447951.77
서울특별시,중구,주택용,2017,8,20009020.41
서울특별시,용산구,교육용,2017,8,4818624.36
서울특별시,용산구,산업용,2017,8,9477483.34
서울특별시,용산구,농사용,2017,8,385.47
서울특별시,성동구,교육용,2017,8,6897838.61
서울특별시,성동구,산업용,2017,8,66351810.51
서울특별시,성동구,가로등,2017,8,893289.51
서울특별시,동대문구,주택용,2017,8,49963389.45
서울특별시,동대문구,산업용,2017,8,15923800.56
서울특별시,동대문구,농사용,2017,8,3595.24
서울특별시,동대문구,가로등,2017,8,729674.1
서울특별시,동대문구,심 야,2017,8,775873.18
서울특별시,성북구,주택용,2017,8,60593632.09
서울특별시,성북구,농사용,2017,8,9377.19
서울특별시,도봉구,산업용,2017,8,6235981.2
서울특별시,은평구,주택용,2017,8,58863116.19
서울특별시,은평구,교육용,2017,8,2530456.95
서울특별시,서대문구,주택용,2017,8,54800929.1
서울특별시,서대문구,교육용,2017,8,16448644.4
서울특별시,서대문구,심 야,2017,8,1008788.7
서울특별시,마포구,심 야,2017,8,1698383.41
서울특별시,강서구,주택용,2017,8,70731348.1
서울특별시,강서구,심 야,2017,8,799810.58
서울특별시,구로구,주택용,2017,8,54973492.11
서울특별시,구로구,산업용,2017,8,31985413.67
서울특별시,영등포구,농사용,2017,8,3217.81
서울특별시,관악구,산업용,2017,8,3698276.72
서울특별시,관악구,가로등,2017,8,828545.69
서울특별시,관악구,심 야,2017,8,578155.62
서울특별시,강남구,교육용,2017,8,3413191.66
서울특별시,강동구,일반용,2017,8,69467760.16
서울특별시,송파구,주택용,2017,8,84204367.88
서울특별시,송파구,일반용,2017,8,146602474.84
서울특별시,송파구,농사용,2017,8,230327.88
서울특별시,중랑구,일반용,2017,8,44162706.77
서울특별시,중랑구,산업용,2017,8,6573694.9
서울특별시,중랑구,심 야,2017,8,940900.36
서울특별시,노원구,일반용,2017,8,59292300.0
서울특별시,노원구,농사용,2017,8,26152.13
서울특별시,양천구,교육용,2017,8,2361134.56
서울특별시,금천구,주택용,2017,8,37976433.58
서울특별시,금천구,농사용,2017,8,16921.27
